CODE, NAME, Y, X
729,"' 서부식자재마트 건너편'",37.510380,126.866798
731,"' 서울시 도로환경관리센터'",37.529900,126.876541
732,"' 신월동 이마트'",37.539551,126.828300
733,"' 신정이펜하우스314동'",37.514099,126.831001
734,"' 신트리공원 입구'",37.513950,126.856056
735,"' 영도초등학교'",37.536430,126.871521
736,"' 오솔길공원'",37.522190,126.836700
737,"' 장수공원'",37.522560,126.849480
739,"' 신월사거리'",37.536201,126.827797
740,"' 으뜸공원'",37.536369,126.831711
741,"' 화곡로 입구 교차로'",37.539520,126.825401
742,"' 등촌역 5번 출구 뒤'",37.550732,126.864578
743,"' 현대6차아파트 101동 옆'",37.508900,126.842682
744,"' 신목동역 2번 출구'",37.543842,126.882545
745,"' 강서초등학교'",37.522282,126.839699
746,"' 목동2단지 상가'",37.536503,126.877747
747,"' 목동3단지 상가'",37.534580,126.875648
749,"' 이대 목동병원 앞'",37.537228,126.886612
750,"' 연의근린공원 건너편'",37.512157,126.835625
752,"' 성원2차 아파트'",37.542183,126.863304
754,"' 목동1단지아파트 118동 앞 (월촌초등학교 정류소 옆)'",37.541142,126.876678
755,"' 목동1단지아파트 상가 앞 (월촌중학교 버스정류소 옆)'",37.537868,126.881409
756,"' 목동주차장'",37.526680,126.876167
757,"' 신정이펜하우스 1단지아파트 입구 사거리'",37.514278,126.828743
758,"' 한사랑교회 앞'",37.514721,126.859200
759,"' 보아스아파트 앞'",37.524071,126.838600
760,"' 잣절보도육교 아래'",37.506821,126.844299
763,"' 목동11단지 아파트'",37.511318,126.858620
764,"' 목동청소년수련관'",37.531029,126.875893
800,"' 목월공원 앞'",37.532433,126.954742
802,"' 한강진역 2번 출구 앞'",37.541153,127.002213
803,"' 한남초교 앞 보도육교'",37.538139,127.004097
805,"' 문배어린이공원 앞'",37.536758,126.970001
806,"' 전자랜드 본관 앞'",37.533066,126.960732
807,"' 서울역 12번 출구 앞'",37.552277,126.972687
808,"' 서빙고동 금호맨션 앞'",37.520504,126.989738
809,"' 한남 유수지 복개주차장'",37.530167,127.007439
810,"' 이태원지하보도'",37.538410,126.986649
811,"' 녹사평역1번출구'",37.535080,126.985382
812,"' 용산전쟁기념관'",37.534840,126.977661
813,"' 삼각지역 3번출구'",37.533512,126.972275
815,"' LIG강촌아파트 103동앞'",37.518509,126.978798
816,"' 신용산역 6번출구 앞'",37.530148,126.968483
817,"' 삼각지역 4번출구 앞'",37.533451,126.971733
818,"' 숙명여대 입구 교차로'",37.544895,126.969383
819,"' 선린인터넷 고등학교'",37.541653,126.970505
820,"' 청파동입구 교차로'",37.549026,126.971947
822,"' 이촌1동 마을공원'",37.522041,126.965523
823,"' 효창동주민센터 앞'",37.542320,126.961960
825,"' 서빙고동 주민센터 앞'",37.520336,126.994263
826,"' 서울역 서부교차로2'",37.555367,126.968643
827,"' 국군복지단'",37.541885,126.979660
828,"' 숙대입구역 8번'",37.544079,126.972000
829,"' 베르가모앞'",37.522930,126.961693
830,"' 청암자이아파트앞'",37.534424,126.948570
831,"' 이태원관광특구입구'",37.534279,126.988564
832,"' 이촌1동 주민센터 뒤'",37.521282,126.973465
834,"' 효창공원앞역 3번출구 뒤'",37.539009,126.961380
835,"' 남영역 건너편'",37.541981,126.971542
836,"' 현대자동차서비스 앞'",37.531422,126.951500
837,"' 한남나들목 입구'",37.529060,127.006729
838,"' 숙대입구역 4번출구'",37.544460,126.972389
840,"' 용산 파크타워 앞'",37.523651,126.970268
841,"' 신용산역 1번 출구'",37.529610,126.968872
844,"' 이촌2동 동원베네스트 아파트 앞'",37.527149,126.955162
845,"' 용산 선인상가'",37.532700,126.964378
900,"' 은평예술회관'",37.603943,126.927696
901,"' 응암1동사무소'",37.600975,126.926956
902,"' 진관동 은빛초등학교'",37.643108,126.918221
903,"' 은평뉴타운 아이파크'",37.645866,126.927391
904,"' 은평뉴타운 푸르지오'",37.648674,126.930702
905,"' 구파발역 2번출구'",37.636234,126.918999
906,"' 연신내역 5번출구150M 아래'",37.617210,126.919579
907,"' CJ 드림시티'",37.599491,126.916862
908,"' 구산역 4번출구'",37.613186,126.917351
909,"' 백련산 힐스테이트 3차'",37.586994,126.922882
911,"' 은평평화공원(역촌역4번출구)'",37.605583,126.922935
912,"' 응암오거리'",37.589661,126.916946
913,"' 이마트 은평점'",37.600700,126.920128
914,"' 새절역 2번출구'",37.590797,126.913651
915,"' 증산역 4번출구'",37.584381,126.909897
916,"' 평생학습관 앞'",37.607849,126.921326
917,"' 녹번역 4번출구'",37.601299,126.935349
919,"' 서울혁신파크'",37.607025,126.933311
921,"' 신도고등학교'",37.630016,126.919029
922,"' 연신내역 4번출구'",37.617802,126.921967
923,"' 국민은행 연서지점'",37.620949,126.925636
924,"' 메뚜기다리'",37.628517,126.929581
925,"' 불광역 2번출구'",37.609566,126.930977
926,"' 불광역 8번출구'",37.611179,126.929665
927,"' 연신내역 3번출구 인근'",37.617855,126.922523
928,"' 은평역사한옥박물관'",37.641315,126.938042
930,"' 구 서부경찰서 건너편'",37.601662,126.920303
931,"' 역촌파출소'",37.604736,126.915337
932,"' 예일여중'",37.610004,126.916397
933,"' LG서비스 역촌점'",37.612484,126.914879
934,"' 신사동 성당'",37.597141,126.909599
935,"' 역촌역 1번 출구'",37.605202,126.922112
937,"' 상림마을 롯데캐슬2단지 옆'",37.645851,126.923798
938,"' 금암 문화공원'",37.644684,126.918457
939,"' 은평구청 교차로'",37.601700,126.927422
941,"' 은평뉴타운 도서관'",37.637260,126.933701
942,"' 상림마을 생태공원'",37.644081,126.929283
943,"' 은평구청 보건소'",37.602402,126.928650
945,"' 기자촌 사거리'",37.634140,126.932343
946,"' 독바위역 '",37.618439,126.932884
947,"' 연신내 선일하이츠빌 정류소'",37.622669,126.919991
948,"' 디지털미디어 시티역 4번출구'",37.577202,126.902351
949,"' 연신내역 1번 출구 '",37.619781,126.920807
950,"' 구산역 2번 출구 '",37.610779,126.917351
951,"' 연신내역 6번출구옆'",37.619305,126.920593
952,"' 서울연신중학교'",37.622650,126.925247
953,"' 서울연신초등학교'",37.625778,126.928818
954,"' 은평뉴타운구파발9단지'",37.642609,126.921478
956,"' 응암시장교차로'",37.594376,126.918159
958,"' 신한은행 응암동 지점 앞'",37.600361,126.922813
959,"' 구파발10단지 인근'",37.643661,126.914558
960,"' 구파발역 환승센터'",37.638252,126.919456
961,"' 불광역 9번 출구'",37.610970,126.929810
962,"' 은평뉴타운 힐데스하임'",37.639259,126.918907
963,"' 대호프라자아파트'",37.614429,126.932579
964,"' 북한산힐스테이트 7차아파트'",37.616112,126.925041
965,"' 서울특별시 은평병원'",37.593479,126.923187
966,"' 서울혁신파크1'",37.609032,126.934677
967,"' 서울혁신파크2'",37.608910,126.932419
968,"' 은평뉴타운 상림마을 13단지'",37.642090,126.929413
1001,"' 광진교 남단 사거리(디지털프라자앞)'",37.541805,127.124718
1002,"' 해공공원(천호동)'",37.545219,127.125916
1003,"' 해공도서관앞'",37.543915,127.125458
1004,"' 삼성광나루아파트 버스정류장'",37.553349,127.128860
1006,"' 롯데캐슬 115동앞'",37.554920,127.142799
1007,"'암사동 선사유적지'",37.559063,127.130646
1008,"' 암사역 3번출구(국민은행앞)'",37.549549,127.127151
1009,"' 천호역4번출구(현대백화점)'",37.538658,127.124214
1010,"' 강동세무서'",37.534481,127.138344
1011,"' LIGA 아파트 앞'",37.534771,127.135239
1012,"' 서울 상운차량'",37.536026,127.122726
1013,"' 강동구청역 1번 출입구'",37.530773,127.120926
1014,"' 강동구평생학습관앞'",37.550800,127.142624
1015,"' 샛마을 근린공원'",37.550079,127.146912
1016,"' 해뜨는 주유소옆 리엔파크 109동앞'",37.559399,127.171158
1017,"' 맥도날드(길동)'",37.535473,127.145172
1018,"' 둔촌 주공 GS 맞은편'",37.524681,127.135406
1019,"' 다성이즈빌아파트(호원대 대각선 맞은편)'",37.526825,127.130028
1020,"' 강동경찰서'",37.528290,127.126801
1021,"' 강일동 리슈빌 빌딩앞'",37.564301,127.173950
1022,"' 길동 사거리(초소앞)'",37.533764,127.138031
1023,"' 한국종합기술사옥 앞'",37.549999,127.174690
1024,"'  강동구청 앞'",37.529251,127.123108
1025,"' 상일초등학교'",37.546841,127.172516
1026,"' 대명초교 입구 교차로'",37.546631,127.155884
1027,"' 프라자 아파트 앞'",37.535999,127.147697
1028,"' 포레스 주상복합 빌딩'",37.533100,127.122780
1029,"' 롯데 시네마'",37.536541,127.125397
1030,"' 미호 플랜트 앞'",37.527061,127.122070
1031,"' 암사동 CBIS'",37.555851,127.129898
1032,"' 선사고등학교'",37.556728,127.136208
1033,"' 고덕동 아남아파트'",37.557991,127.144707
1034,"' 고덕동 래미안 힐스테이트'",37.561909,127.150749
1035,"' 고덕역 4번출구'",37.555016,127.155273
1036,"' 고덕동 주양쇼핑'",37.551998,127.153297
1037,"' 강일 6단지'",37.562588,127.177612
1038,"' 강일 다솜 어린이 공원'",37.568668,127.174797
1039,"' 고덕초등학교'",37.561279,127.167801
1040,"' 강일동 에너지 마루'",37.567200,127.163460
1041,"' 묘곡초등학교'",37.559196,127.153297
1042,"' 강일 2.5단지 사이'",37.568562,127.177002
1044,"' 굽은다리역'",37.545399,127.142601
1047,"' 건강보험 강동지사kt'",37.536381,127.137253
1048,"' 동부기업(둔촌동)'",37.531013,127.142365
1049,"' 강일동 10단지 아파트'",37.561180,127.180267
1050,"'  둔촌역 3번 출입구'",37.526695,127.135529
1051,"' 양지시장 (용성약국앞) 입구'",37.554829,127.137321
1052,"' 리싸이클시티'",37.556469,127.156822
1053,"' 동명근린공원 진입로 (아리수로)'",37.562538,127.164528
1054,"' 말우물 어린이 공원'",37.560009,127.169579
1056,"' 강일리엔파크 7~11단지'",37.563332,127.179092
1057,"' 능골근린공원'",37.555790,127.173813
1058,"' 고덕숲 아이파크 1'",37.553471,127.165001
1059,"' 레미안 강동팰리스(102동)'",37.538181,127.131752
1060,"' 천일초교 사거리'",37.544659,127.132637
1061,"' 천호초교 입구 사거리(일주빌딩)'",37.546928,127.134621
1062,"' 고덕숲 아이파크 2'",37.551079,127.162621
1101,"' 개화동상사마을종점 버스정류장'",37.581612,126.798599
1102,"' 방화사거리 마을버스 버스정류장'",37.573643,126.811806
1103,"' 방화역 4번출구앞'",37.577221,126.812195
1105,"' 방화근린공원'",37.581623,126.812653
1106,"' 신방화사거리'",37.573032,126.816452
1108,"' 공항시장역 1번출구'",37.563560,126.810150
1109,"' 공항시장역 4번출구'",37.563347,126.810486
1110,"' 공항중학교앞'",37.562683,126.816238
1111,"' 마곡엠밸리6_7단지 마곡중학교'",37.566982,126.821800
1112,"' 마곡엠밸리4단지 정문'",37.568577,126.824776
1113,"' 서남환경공원 버스정류장'",37.573093,126.822899
1114,"' 서남물재생센터 버스정류장'",37.572781,126.826279
1115,"' 등촌역 1번출구옆'",37.551666,126.864090
1117,"' 스타벅스앞'",37.558197,126.844261
1118,"' 증미역 3번출구뒤(등촌두산위브센티움오피스텔)'",37.557461,126.861458
1119,"' 염창동 한마음아파트앞(염창동 빛나는 음악학원앞)'",37.554253,126.867561
1120,"' 대림경동아파트앞'",37.565189,126.853996
1121,"' 가양레포츠센터앞'",37.559479,126.864380
1122,"' 황금내근린공원'",37.561932,126.863869
1124,"' 발산역 6번출구옆(다이소앞)'",37.557968,126.838287
1125,"' 명덕고교입구(영종빌딩)'",37.552914,126.836571
1126,"' 우장산역 1번출구옆(우장산아이파크105동앞)'",37.548908,126.836563
1127,"' 화곡역(에이스정형외과앞) 버스정류장'",37.540981,126.838547
1129,"' 화곡역 1번 출구 앞'",37.542099,126.840218
1130,"' 화곡본동시장 버스정류장'",37.542751,126.842621
1131,"' 꿈돌이공원 앞'",37.546444,126.845459
1132,"' 등촌역 7번출구'",37.551109,126.863708
1135,"' 강서구의회'",37.546532,126.862549
1136,"' 등촌2파출소'",37.544788,126.862000
1137,"' 등촌2동주민센터'",37.541431,126.863220
1139,"' 용문사 버스정류장'",37.536991,126.863365
1140,"' 목동사거리 버스정류장'",37.531399,126.863609
1141,"' 곰달래 문화복지센터 1-1'",37.529060,126.848480
1145,"' 곰달래 문화복지센터 1-2'",37.528919,126.848083
1146,"' 곰달래사거리'",37.530338,126.838257
1148,"' 볏골공원'",37.541470,126.844780
1149,"' 신방화역환승주차장'",37.567284,126.818275
1150,"' 송정역 1번출구'",37.561550,126.810478
1151,"' 마곡역1번출구'",37.560234,126.823471
1152,"' 마곡역교차로'",37.558666,126.826614
1153,"' 발산역 2번출구'",37.558910,126.838097
1155,"' 기쁜우리복지관'",37.569260,126.848419
1157,"' 강서구청'",37.550659,126.849770
1158,"' 가양역 8번출구'",37.561035,126.854813
1159,"' 서서울모터리움앞'",37.565853,126.846596
1160,"' 양천향교역 7번출구앞'",37.567680,126.840897
1161,"' 강서면허시험장앞'",37.549694,126.819664
1162,"' 공항초등학교건너편'",37.562679,126.820473
1163,"' 방화동강서기동대앞'",37.570499,126.820084
1165,"' 마곡중학교 후문'",37.568447,126.821648
1166,"' 강서구립등빛도서관'",37.562569,126.842461
1167,"' 마곡수명산파크3단지 교차로'",37.553467,126.825928
1168,"' 마곡엠밸리10단지 앞'",37.560226,126.819069
1169,"' 염창역 1번 출구'",37.547199,126.874489
1170,"' 강서구보건소 (삼성디지털 프라자)'",37.549179,126.868797
1171,"' 염창동 새마을금고 건너편 (모닝글로리)'",37.550049,126.873161
1172,"' 가양3동 주민센터'",37.561249,126.860580
1173,"' 강서구청사거리(SH타워)'",37.556259,126.853317
1174,"' 강서구청사거리(부민병원)'",37.556599,126.851471
1175,"' 대한항공 인력개발센터'",37.554379,126.857536
1177,"' 수명중․고교'",37.550110,126.823677
1178,"' 개화산역 2번 출구'",37.572472,126.806168
1180,"' 마곡엠밸리 15단지(1502동) 건너편'",37.557468,126.829720
1181,"' 농수산식품공사 (강서지사)'",37.551044,126.818497
1182,"' KBS 스포츠월드'",37.556877,126.848808
1184,"' 마곡13단지'",37.556450,126.815979
1185,"' 등촌9단지'",37.562901,126.849472
1186,"' 송정중학교'",37.554729,126.816093
1188,"' 롯데중앙연구소'",37.571381,126.828339
1190,"' 마곡역 교차로(2번출구)'",37.560501,126.826653
1191,"' 마곡역 교차로(NH농협)'",37.560242,126.827164
1194,"' 센서텍㈜'",37.563301,126.836823
1195,"' 코오롱one&only타워'",37.564129,126.834312
1196,"' 서울식물원(문화센터) 건너편'",37.568241,126.835831
1197,"' 엘펠리체 호텔 건너편'",37.560429,126.835403
1198,"' LG 사이언스파크'",37.562550,126.827438
1201,"' 가락시장역 3번 출구'",37.493179,127.118546
1203,"' 밀리아나2빌딩 앞'",37.493729,127.120621
1204,"' 거여역 3번출구'",37.493343,127.144730
1205,"' 종합운동장역 4번출구'",37.510429,127.071373
1206,"' 9호선종합운동장역 9번출구'",37.511280,127.078239
1207,"' 마천CU우방점 앞'",37.499756,127.152504
1208,"' 풍납현대아파트쉼터'",37.529675,127.119789
1209,"' 잠실나루역 (2번 출구 쪽)'",37.520451,127.104202
1210,"' 롯데월드타워(잠실역2번출구 쪽)'",37.513126,127.100960
1211,"' 방이삼거리'",37.512104,127.107780
1212,"' 송파역 2번 출구앞'",37.499413,127.112869
1213,"' 백토공원 앞'",37.507660,127.132736
1214,"' 오금역 7번 출구 인근'",37.502594,127.127647
1215,"' 올림픽공원역 1번출구 앞'",37.516571,127.131538
1217,"' 송파파인타운 7단지'",37.479271,127.129578
1218,"' 방이역 4번출구'",37.508968,127.125839
1220,"' 잠실본동주민센터뒤 잠실근린공원'",37.505692,127.084038
1221,"' 삼전사거리 포스코더샵'",37.504200,127.087532
1222,"' 잠실새내역 5번 출구 뒤'",37.511982,127.085052
1224,"' 아시아지하보도 2번 출구'",37.512169,127.078934
1226,"' 잠실4동 주민센터 옆'",37.520077,127.112366
1227,"' 거여역 8번출구 뒤'",37.493126,127.143822
1228,"' 마천사거리 '",37.497700,127.146202
1229,"' 송파체육문화회관 앞'",37.490688,127.143127
1230,"' 송파중학교 정문'",37.495670,127.130592
1231,"' 잠실역 6번출구'",37.514088,127.099030
1232,"' 롯데마트 주차장 옆'",37.512089,127.096191
1233,"' 잠실3거리(갤러리아팰리스)'",37.510509,127.093369
1235,"' 잠실트리지움310동 옆'",37.508339,127.088142
1239,"' 문정 법조단지3'",37.480843,127.118011
1240,"' 문정 법조단지4'",37.480576,127.118568
1241,"' 문정 법조단지5'",37.481239,127.119797
1242,"' 문정 법조단지6'",37.482090,127.119743
1243,"' 문정 법조단지7'",37.484531,127.120163
1244,"' 문정 법조단지8'",37.481537,127.122124
1245,"' 문정 법조단지9'",37.479465,127.125328
1246,"' 문정 법조단지10'",37.477509,127.126328
1247,"' 문정 법조단지11'",37.478821,127.123512
1248,"' 방이초등학교'",37.513962,127.121674
1249,"' 아주중학교건너편'",37.505463,127.077347
1250,"'문정2동 주민센터'",37.490047,127.110748
1251,"' 석촌역 2번출구'",37.505932,127.107750
1253,"' 오금역 3번 출구 뒤'",37.501652,127.128181
1257,"' 가락시장역 롯데마트앞'",37.492100,127.117752
1258,"' 가락미륭아파트 앞'",37.493198,127.128998
1259,"' 방이역 1번출구'",37.508984,127.126595
1260,"' 방이동 한양3차아파트 옆'",37.506302,127.121399
1262,"' 송파여성문화회관 앞'",37.505802,127.109718
1263,"' 장지공영차고지'",37.480541,127.137016
1264,"' 천호역 10번 출구 앞'",37.538582,127.122803
1265,"' 문정동 근린공원'",37.485989,127.124763
1266,"' 문정동 글샘 공원'",37.478809,127.120003
1267,"' 올림픽공원 남2문 앞'",37.514240,127.123070
1268,"' 몽촌토성역 1번출구 옆'",37.517288,127.114197
1269,"' 리센츠아파트 '",37.511944,127.091217
1271,"' 송파도서관'",37.499985,127.135391
1274,"' 영파여고 앞'",37.532848,127.121048
1275,"' 거여초등학교 옆'",37.504589,127.139366
1277,"' 오금동 송파 참병원'",37.503757,127.137093
1278,"' 송파구청 교차로'",37.515831,127.106796
1279,"' 마천금호어울림 1차아파트 건너편'",37.497517,127.154678
1280,"' 송파파크데일 2단지입구 앞 주차장'",37.495659,127.157173
1282,"' 송파소방서 맞은편(성내4교)'",37.499874,127.141479
1283,"' 오금공원 사거리'",37.505455,127.131752
1285,"' 위례별 유치원 뒤'",37.477470,127.144592
1286,"' 위례중앙푸르지오 1단지 앞'",37.474377,127.140671
1287,"' 위례아이파크 101동 맞은편'",37.477531,127.141518
1288,"' 문정중교 사거리'",37.487999,127.131088
1289,"' 풍납동 자전거보관소'",37.531471,127.111092
1290,"' 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑'",37.474659,127.137718
1291,"' 서울체육고등학교 앞'",37.521938,127.131866
1293,"' 석촌호교차로 (스타벅스 앞)'",37.506561,127.096558
1295,"' 잠실역 8번출구'",37.513962,127.100304
1296,"' 석촌호수교차로 (송파나루근린공원 앞)'",37.508678,127.103432
1297,"' 석촌호수교차로(동호 팔각정 앞)'",37.509201,127.104118
1299,"' 송파소방서 (방이119안전센터)'",37.519878,127.136711
1300,"' 오륜사거리'",37.506939,127.139221
2601,"' 석촌호수 서호사거리'",37.506748,127.098831
2603,"' 송파 글마루 도서관'",37.480801,127.130341
2604,"' 삼표레미콘 앞'",37.531311,127.111282
2605,"' 복정역 1번 출구 앞'",37.471298,127.127090
2606,"' 위례동주민센터 맞은편 근린공원'",37.481739,127.143227
2607,"' 복정역 2번출구 후문 (장지치안센터)'",37.470650,127.127113
2608,"' 송파구청'",37.514359,127.106194
2616,"' 거여동 사거리'",37.496078,127.140106
2617,"' 가락삼환아파트 앞'",37.496181,127.138031
1302,"' 한성대입구역6번출구 뒤'",37.588764,127.006310
1303,"' 돈암초교 입구'",37.591694,127.012497
1304,"' 만해공원'",37.594402,126.992310
1305,"' 성북구청'",37.589329,127.016434
1306,"' 한성대입구역2번출구'",37.588448,127.006706
1308,"' 안암로터리 버스정류장 앞'",37.582592,127.028976
1313,"' 정릉교회 앞'",37.603245,127.014191
1314,"' 정릉꿈에그린1단지 201동 앞'",37.602440,127.011688
1315,"' 고려사대부속중고 정문'",37.607761,127.003281
1316,"' 고려사대부속중고 건너편 '",37.607262,127.002838
1317,"' 정릉동 교통광장'",37.612774,127.006531
1318,"' 길음역 3번출구 뒤'",37.603085,127.024788
1319,"' 종암사거리 분수대'",37.603043,127.033272
1320,"' LG베스트샵 종암점'",37.599285,127.034622
1321,"' 국민은행 종암동지점 앞'",37.593288,127.036667
1322,"' 래미안라센트아파트 103동 앞'",37.598068,127.039276
1323,"' 월곡역 입구 육교 밑'",37.600433,127.040207
1325,"' 상월곡역 4번출구'",37.605808,127.047737
1326,"' 상월곡역 1번출구'",37.606068,127.047318
1327,"' 상월곡역 3번출구'",37.607342,127.050682
1328,"' 월곡역 3번출구'",37.602627,127.041634
1332,"' 석계역 5번출구 건너편'",37.613556,127.066093
1333,"' 석관초등학교 앞'",37.610523,127.059799
1334,"' 석관동주민센터 앞'",37.612999,127.061310
1336,"' 성북3교 위'",37.591251,127.014008
1337,"' 돈암성당 옆'",37.590382,127.017136
1338,"' 용문2교 옆'",37.586899,127.020752
1339,"' 삼성전자서비스 성북센터'",37.610569,127.033508
1340,"' 광운초등학교 앞'",37.619560,127.053802
1342,"' 성북쉼터 앞'",37.592617,126.997932
1343,"' 한성대7번출구 앞'",37.589249,127.007378
1344,"' 아리랑시네센터 앞'",37.600288,127.013702
1346,"' 길음8골어린이공원 옆'",37.608978,127.020248
1347,"' 길음래미안아파트817동 상가 앞'",37.607105,127.021500
1348,"' 성북제일새마을금고 본점 앞'",37.604752,127.022758
1349,"' 월계2교 버스정류장 앞'",37.623829,127.050201
1351,"' 안암2교 옆'",37.579449,127.024193
1352,"' e 편한세상 보문아파트 내'",37.583881,127.017097
1353,"' 금호어울림센터힐 내'",37.600830,127.023552
1354,"' 고려대학교 2번출구'",37.590714,127.036194
1355,"' 보문2교'",37.588699,127.018913
1357,"' 북한산보국문역'",37.612072,127.008133
1358,"' 정릉도서관 앞'",37.604790,127.010582
1359,"' 장위뉴타운 꿈에 숲 코오롱 하늘채 앞'",37.619801,127.045097
1360,"' 정릉역'",37.603096,127.013504
1361,"' 홍익중고 입구'",37.592842,127.002121
1362,"' 보문역6번출구 앞'",37.585098,127.019676
1363,"' 보문4교 인근'",37.583752,127.021950
1364,"' 성북동 치안센터 앞'",37.590172,127.004089
1365,"' 선잠단지 앞'",37.593361,126.999092
1366,"' 일신초등학교 옆'",37.599720,127.040382
1367,"' 길음문화복합미디어센터'",37.603512,127.022560
1368,"' 성신여대입구 교차로'",37.591480,127.020103
1369,"' 미아사거리'",37.609131,127.030029
1370,"' 복자사랑 피정의 집'",37.594540,126.995209
1372,"' KEB은행 고대점'",37.586559,127.031960
1373,"' 성북구보건소 건너편'",37.602291,127.038979
1401,"' 극동늘푸른아파트'",37.614738,127.076363
1402,"' 금란주차장 앞'",37.600071,127.102333
1403,"' 중화빌딩 앞 (동부시장)'",37.594250,127.076576
1404,"' 동일로 지하차도'",37.595299,127.080032
1405,"' 망우역 1번출구'",37.599098,127.092949
1406,"' 망우청소년수련관'",37.606251,127.108269
1407,"' 먹골역 1번출구 뒤'",37.611511,127.077888
1408,"' 먹골역 6번출구 앞'",37.610722,127.077477
1410,"' 면목 대원칸타빌아파트'",37.577782,127.090187
1411,"' 상봉시장앞 교차로 한성빌딩 앞'",37.592541,127.086739
1412,"' 면목초등학교'",37.590961,127.087067
1413,"' 봉화산역 5번출구 뒤'",37.617561,127.090309
1414,"' 사가정역 1번출구'",37.581646,127.088432
1416,"' 상봉역 3번출구'",37.595219,127.085999
1418,"' 새솔초등학교'",37.617989,127.110542
1420,"' 신내어울공원 앞'",37.614231,127.096764
1421,"' 신내역 4번출구'",37.612461,127.103378
1422,"' 신내우디안아파트 1단지'",37.620098,127.106461
1424,"' 양원역 2번출구'",37.606312,127.107742
1425,"' 용마문화복지센터'",37.587460,127.095970
1426,"' 면목도시개발아파트 1동 앞'",37.573589,127.086823
1427,"' 용마산역 1번출구'",37.574299,127.086914
1428,"' 원묵고등학교'",37.616024,127.085968
1429,"' 장안중학교'",37.599957,127.080002
1430,"' 중랑구청'",37.606152,127.092598
1431,"' 중랑구청 사거리'",37.606499,127.095451
1433,"' 중화역 2번출구'",37.602077,127.079582
1434,"' 홈플러스 면목동점'",37.579868,127.082367
1435,"' 능산삼거리'",37.608681,127.100792
1436,"' 영풍마드레빌'",37.605881,127.100632
1437,"' 늘푸른공원 앞'",37.583420,127.079926
1438,"' 홈플러스 신내점 앞'",37.616169,127.093483
1440,"' 하나은행 면목지점'",37.586372,127.080070
1441,"' 신내능말공원'",37.616711,127.110733
1442,"' (구)신한은행 중랑교지점'",37.598591,127.079819
1443,"' 구립망우청소년독서실'",37.595520,127.098778
1444,"' 면목4치안센터'",37.574028,127.080544
1445,"' 용마지구대'",37.579941,127.079399
1446,"' 중랑전화국 교차로'",37.591301,127.080330
1447,"' 면목역 3번출구'",37.588902,127.087280
1448,"' 코스트코 상봉점'",37.597321,127.089798
1449,"' 상봉역 1번출구'",37.596558,127.085838
1450,"' 화랑대역 7번출구'",37.619625,127.085014
1451,"' 중랑세무서'",37.592758,127.072670
1452,"' 겸재교 진입부'",37.585655,127.075050
1453,"' 중랑캠핑숲'",37.604603,127.109253
1454,"' 한국전력공사(동대문 중랑지사)'",37.607349,127.078590
1455,"' 상봉역 2번 출구'",37.596329,127.085899
1456,"' 상아빌딩(우림시장 교차로)'",37.595112,127.100327
1457,"' 동원사거리'",37.589760,127.093239
1458,"' 상봉터미널2'",37.597340,127.093086
1459,"' 용마한신아파트사거리'",37.580349,127.092651
1601,"' 석계역 문화광장 내 자전거 보관소'",37.615299,127.064468
1602,"' 광운대역 앞'",37.622662,127.061897
1603,"' 롯데캐슬 102동 코너(월계주유소건너)'",37.624859,127.050140
1605,"' 헬스케어'",37.631622,127.061615
1606,"' 태릉입구역 3번출구 '",37.619171,127.074928
1608,"' 공릉역 1번 출구 앞'",37.626614,127.072754
1610,"' 화랑대역 2번출구 앞'",37.620369,127.083641
1611,"' 과기대 입구(우)'",37.629940,127.076553
1616,"' 하계2동 공항버스정류장 옆'",37.635109,127.068329
1617,"' 하계동 중평어린이공원 앞'",37.637150,127.063271
1619,"' 중계동 하나프라자빌딩 앞(중1-1)'",37.649021,127.076408
1620,"' 중계동 노원구민체육센터 옆(중1-2)'",37.648209,127.070221
1623,"' 노원 구민회관'",37.638649,127.066292
1625,"' 상계역(4번출구)'",37.660000,127.072968
1627,"' 수락산역 4번출구'",37.676941,127.055099
1628,"' 노일초등학교 앞'",37.673618,127.055252
1630,"' 수연빌딩 앞'",37.676250,127.055504
1634,"' 당고개공원 대여소'",37.669079,127.077591
1635,"' 상계3.4동 주민센터 대여소'",37.672710,127.083160
1636,"' 백병원 사거리 농협은행 앞'",37.649212,127.061768
1637,"' KT 노원점 건물 앞'",37.654701,127.063400
1639,"' 희성오피앙'",37.680313,127.055069
1640,"' 한내근린공원 북측'",37.623863,127.068489
1641,"' 한내근린공원 남측'",37.621555,127.069511
1642,"' 서울여대 남문'",37.625435,127.088493
1643,"' 태릉입구역 8번출구'",37.617367,127.075211
1646,"' 삼육대 입구'",37.638489,127.107903
1650,"' 중계근린공원내'",37.639580,127.065102
1651,"' 맥도날드 상계점 앞'",37.672375,127.055992
1652,"' 파르코 앞'",37.680000,127.055580
1653,"' 노원역1번출구'",37.656200,127.063622
1654,"' 당고개입구 오거리'",37.663792,127.075447
1655,"' 공릉1단지아파트'",37.631111,127.070160
1656,"' 중앙하이츠 아파트 입구'",37.654999,127.067436
1657,"' 노원구청 '",37.654049,127.057327
1659,"' 중계동 을지중학교'",37.650330,127.071602
1660,"' 서울시립과학관'",37.642071,127.076622
1661,"' 당현천근린공원'",37.649639,127.065605
